gene	pUC57_rep1
ENSG00000213244.3--ENSG00000183598.3--ENSG00000203811.1--ENSG00000203852.3	4
ENSG00000213244.3--ENSG00000203818.6--ENSG00000183598.3	2
ENSG00000213244.3--ENSG00000273213.1--ENSG00000203818.6--ENSG00000183598.3	24
ENSG00000213246.2	1610
ENSG00000213250.5	6
ENSG00000213252.3--ENSG00000121350.11	17
ENSG00000213253.5	1
ENSG00000213261.3	8
ENSG00000213261.3--ENSG00000232472.1	12
ENSG00000213280.2--ENSG00000244313.2	1
ENSG00000213281.4	10835
ENSG00000213290.4	1
ENSG00000213297.4--ENSG00000257591.1	89
ENSG00000213300.4	4
ENSG00000213304.3	2
ENSG00000213312.3	1
ENSG00000213326.4	7
ENSG00000213337.4	233
ENSG00000213339.4	533
ENSG00000213341.6	1948
ENSG00000213347.6	460
ENSG00000213362.3	1
ENSG00000213366.8	83
ENSG00000213366.8--ENSG00000134184.8	227
ENSG00000213371.4	2
ENSG00000213380.9	652
ENSG00000213380.9--ENSG00000258429.1	40
ENSG00000213380.9--ENSG00000258429.1--ENSG00000272617.1	737
ENSG00000213380.9--ENSG00000259900.1	4
ENSG00000213380.9--ENSG00000260371.1	93
ENSG00000213380.9--ENSG00000260371.1--ENSG00000259900.1	86
ENSG00000213380.9--ENSG00000272617.1	95
ENSG00000213383.2--ENSG00000253785.1--ENSG00000180817.7	1
ENSG00000213385.3	9
ENSG00000213386.3	2
ENSG00000213390.6	1232
ENSG00000213394.3	1
ENSG00000213397.6	103
ENSG00000213398.3	313
ENSG00000213398.3--ENSG00000124067.12	5
ENSG00000213398.3--ENSG00000124067.12--ENSG00000267660.1	20
ENSG00000213399.2	1
ENSG00000213399.2--ENSG00000196183.4	2
ENSG00000213399.2--ENSG00000240342.2--ENSG00000196183.4--ENSG00000235508.2	1
ENSG00000213402.2	35
ENSG00000213409.4	1
ENSG00000213420.3	52
ENSG00000213424.4	73
ENSG00000213430.5	51
ENSG00000213430.5--ENSG00000257576.1	1
ENSG00000213433.5	2
ENSG00000213442.4	95
ENSG00000213442.4--ENSG00000105640.8	5019
ENSG00000213443.2	32
ENSG00000213445.4	421
ENSG00000213453.3	1
ENSG00000213462.4	183
ENSG00000213463.3	425
ENSG00000213465.3	365
ENSG00000213465.3--ENSG00000273003.1	224
ENSG00000213468.3	779
ENSG00000213468.3--ENSG00000241418.1	4
ENSG00000213471.4	2
ENSG00000213471.4--ENSG00000261147.1	1
ENSG00000213480.3	1
ENSG00000213483.3	1
ENSG00000213492.2	1
ENSG00000213492.2--ENSG00000122643.14	5
ENSG00000213493.3	2
ENSG00000213493.3--ENSG00000130402.7	2
ENSG00000213494.5	11
ENSG00000213494.5--ENSG00000161574.11	35
ENSG00000213494.5--ENSG00000161574.11--ENSG00000267596.1	157
ENSG00000213494.5--ENSG00000267596.1	30
ENSG00000213512.1	7
ENSG00000213513.3	14
ENSG00000213514.2--ENSG00000074657.9	14
ENSG00000213516.5	717
ENSG00000213516.5--ENSG00000147274.10	28
ENSG00000213523.5	886
ENSG00000213526.3	1
ENSG00000213533.7	30
ENSG00000213540.3	1
ENSG00000213542.3--ENSG00000213385.3	5
ENSG00000213542.3--ENSG00000222011.4--ENSG00000213385.3	4
ENSG00000213551.4	1702
ENSG00000213551.4--ENSG00000182180.9	82
ENSG00000213551.4--ENSG00000235036.3	46
ENSG00000213553.3	124
ENSG00000213553.3--ENSG00000089157.11	5060
ENSG00000213553.3--ENSG00000229119.3--ENSG00000089157.11	13
ENSG00000213560.4	1
ENSG00000213561.4	2
ENSG00000213563.2	256
ENSG00000213569.4	2
ENSG00000213585.6	9981
ENSG00000213585.6--ENSG00000073905.8	95
ENSG00000213585.6--ENSG00000213856.3	2
ENSG00000213585.6--ENSG00000231341.1	4
ENSG00000213588.4	336
ENSG00000213590.2	4
ENSG00000213593.5	9083
ENSG00000213593.5--ENSG00000254462.1	905
ENSG00000213598.3	1
ENSG00000213598.3--ENSG00000236735.2	2
ENSG00000213599.5	4
ENSG00000213599.5--ENSG00000261052.1	7
ENSG00000213606.3	8
ENSG00000213609.3	4
ENSG00000213613.2	3
ENSG00000213614.5	3388
ENSG00000213619.5	1214
ENSG00000213619.5--ENSG00000110536.9	318
ENSG00000213621.3	4
ENSG00000213621.3--ENSG00000237506.2	8
ENSG00000213625.4	1695
ENSG00000213626.7	33
ENSG00000213626.7--ENSG00000256261.1	27
ENSG00000213638.4	51
ENSG00000213639.5	4202
ENSG00000213639.5--ENSG00000163806.11	470
ENSG00000213640.3	1
ENSG00000213648.6--ENSG00000213599.5--ENSG00000261052.1	31
ENSG00000213648.6--ENSG00000261052.1	22
ENSG00000213654.5	8
ENSG00000213658.6	6
ENSG00000213672.3	955
ENSG00000213676.6	966
ENSG00000213683.3	2
ENSG00000213689.5	65
ENSG00000213693.4	7
ENSG00000213694.3	82
ENSG00000213699.4	1160
ENSG00000213699.4--ENSG00000115163.10	5
ENSG00000213700.3	13
ENSG00000213703.2	1
ENSG00000213706.2	2
ENSG00000213711.3	1
ENSG00000213719.4	16410
ENSG00000213719.4--ENSG00000231313.2	47
ENSG00000213722.4	2168
ENSG00000213730.3	8
ENSG00000213735.2	1
ENSG00000213735.2--ENSG00000164162.8	5
ENSG00000213740.2	9
ENSG00000213741.4	3206
ENSG00000213741.4--ENSG00000244270.1	31
ENSG00000213741.4--ENSG00000253459.3	3
ENSG00000213742.2	123
ENSG00000213750.4	1
ENSG00000213753.6	678
ENSG00000213753.6--ENSG00000184319.11	47
ENSG00000213753.6--ENSG00000268784.1	56
ENSG00000213753.6--ENSG00000269032.1	3
ENSG00000213757.3--ENSG00000214389.2--ENSG00000234797.4	3
ENSG00000213757.3--ENSG00000214784.4--ENSG00000214389.2--ENSG00000234797.4	1
ENSG00000213759.4	139
ENSG00000213759.4--ENSG00000215110.6	1
ENSG00000213760.6	2
ENSG00000213762.6	1071
ENSG00000213763.4	2
ENSG00000213763.4--ENSG00000075624.9	3
ENSG00000213777.5	1
ENSG00000213780.6	39
ENSG00000213780.6--ENSG00000137411.12	170
ENSG00000213782.3	37
ENSG00000213790.2	5
ENSG00000213793.3	13
ENSG00000213793.3--ENSG00000196417.8--ENSG00000198346.6	3
ENSG00000213793.3--ENSG00000203326.5--ENSG00000198346.6	3
ENSG00000213799.6	842
ENSG00000213799.6--ENSG00000198346.6	1
ENSG00000213801.4--ENSG00000180257.8	20
ENSG00000213801.4--ENSG00000180257.8--ENSG00000221874.4	32
ENSG00000213816.3--ENSG00000064666.10	1
ENSG00000213830.3	5
ENSG00000213839.4	4
ENSG00000213839.4--ENSG00000213593.5	1
ENSG00000213842.2	6
ENSG00000213846.3	11
ENSG00000213846.3--ENSG00000167460.10	2
ENSG00000213846.3--ENSG00000254332.1	4
ENSG00000213846.3--ENSG00000254332.1--ENSG00000167460.10	60
ENSG00000213853.5	183
ENSG00000213856.3	3
ENSG00000213859.3	88
ENSG00000213860.3	41
ENSG00000213860.3--ENSG00000122026.6	20
ENSG00000213860.3--ENSG00000220793.4	1
ENSG00000213860.3--ENSG00000220842.5	22
ENSG00000213860.3--ENSG00000220842.5--ENSG00000122026.6	260
ENSG00000213860.3--ENSG00000220842.5--ENSG00000122026.6--ENSG00000220793.4	1318
ENSG00000213860.3--ENSG00000220842.5--ENSG00000122026.6--ENSG00000220793.4--ENSG00000233254.1	1
ENSG00000213860.3--ENSG00000220842.5--ENSG00000220793.4	70
ENSG00000213860.3--ENSG00000220842.5--ENSG00000239470.2	2
ENSG00000213860.3--ENSG00000220842.5--ENSG00000239470.2--ENSG00000220793.4	1
ENSG00000213860.3--ENSG00000220842.5--ENSG00000242571.1--ENSG00000220793.4	1
ENSG00000213860.3--ENSG00000220842.5--ENSG00000243071.1--ENSG00000220793.4	1
ENSG00000213860.3--ENSG00000229605.4--ENSG00000220842.5--ENSG00000122026.6--ENSG00000220793.4	172
ENSG00000213860.3--ENSG00000229605.4--ENSG00000220842.5--ENSG00000220793.4	9
ENSG00000213860.3--ENSG00000229605.4--ENSG00000220842.5--ENSG00000243071.1--ENSG00000122026.6--ENSG00000220793.4	26
ENSG00000213860.3--ENSG00000239470.2	11
ENSG00000213860.3--ENSG00000239470.2--ENSG00000122026.6	3
ENSG00000213862.4	4
ENSG00000213863.2	2
ENSG00000213865.3	16
ENSG00000213866.3	137
ENSG00000213871.3--ENSG00000187325.4	1
ENSG00000213881.3	10
ENSG00000213885.3	3
ENSG00000213886.3	79
ENSG00000213886.3--ENSG00000204681.6	402
ENSG00000213888.2	25
ENSG00000213889.6	10
ENSG00000213892.6	1
ENSG00000213901.6	3
ENSG00000213903.4	40
ENSG00000213904.4	15
ENSG00000213906.5	2
ENSG00000213906.5--ENSG00000272658.1	14
ENSG00000213906.5--ENSG00000272658.1--ENSG00000213903.4	3
ENSG00000213911.2	1
ENSG00000213918.6	455
ENSG00000213920.4	13
ENSG00000213923.6	2687
ENSG00000213923.6--ENSG00000244627.1	5
ENSG00000213928.4	22
ENSG00000213930.7	599
ENSG00000213930.7--ENSG00000258728.1	69
ENSG00000213935.3	1
ENSG00000213938.3	3
ENSG00000213938.3--ENSG00000086475.10	5
ENSG00000213938.3--ENSG00000230146.1	1
ENSG00000213943.3	10
ENSG00000213949.4	2522
ENSG00000213949.4--ENSG00000152684.10	86
ENSG00000213949.4--ENSG00000241809.1	1
ENSG00000213958.2	1
ENSG00000213958.2--ENSG00000213943.3	1
ENSG00000213963.2	68
ENSG00000213965.3	215
ENSG00000213967.6	305
ENSG00000213967.6--ENSG00000269421.1	1
ENSG00000213971.3	180
ENSG00000213976.3	83
ENSG00000213977.3	405
ENSG00000213977.3--ENSG00000257950.3	1110
ENSG00000213981.4	1
ENSG00000213983.7	507
ENSG00000213988.5	22
ENSG00000213988.5--ENSG00000224864.3	5
ENSG00000213995.7	267
ENSG00000213995.7--ENSG00000255831.1	98
ENSG00000213996.8	39
ENSG00000213999.11	1
ENSG00000213999.11--ENSG00000254901.3	10
ENSG00000214003.2	4
ENSG00000214012.4	3
ENSG00000214013.5	172
ENSG00000214013.5--ENSG00000258461.1--ENSG00000092529.18	1
ENSG00000214013.5--ENSG00000260571.1	1
ENSG00000214016.3	4
ENSG00000214018.3	1
ENSG00000214019.2	1
ENSG00000214021.11	24
ENSG00000214022.7	4438
ENSG00000214026.6	1437
ENSG00000214027.3	1
ENSG00000214029.3	80
ENSG00000214046.4	1046
ENSG00000214049.6	3666
ENSG00000214050.3	34
ENSG00000214063.6	994
ENSG00000214070.3	4
ENSG00000214076.3	41
ENSG00000214077.4--ENSG00000156052.6	9
ENSG00000214078.7	6175
ENSG00000214078.7--ENSG00000244462.3	106
ENSG00000214078.7--ENSG00000272897.1	542
ENSG00000214078.7--ENSG00000272897.1--ENSG00000244462.3	371
ENSG00000214087.4	401
ENSG00000214102.3	1
ENSG00000214106.3	20
ENSG00000214110.3	14
ENSG00000214113.6	883
ENSG00000214114.4	767
ENSG00000214114.4--ENSG00000131233.8	207
ENSG00000214121.4	13
ENSG00000214132.4--ENSG00000093000.14	54
ENSG00000214132.4--ENSG00000219682.3--ENSG00000093000.14	1
ENSG00000214135.4	267
ENSG00000214135.4--ENSG00000073578.12	3
ENSG00000214140.6	3
ENSG00000214145.2	1
ENSG00000214146.2	19
ENSG00000214160.5	1820
ENSG00000214174.4	59
ENSG00000214174.4--ENSG00000196704.7	2
ENSG00000214176.5	121
ENSG00000214182.5	115
ENSG00000214184.3	4
ENSG00000214185.3	4
ENSG00000214188.5	9
ENSG00000214189.4	3
ENSG00000214189.4--ENSG00000188474.6	52
ENSG00000214192.3	1
ENSG00000214192.3--ENSG00000124208.16--ENSG00000244687.7--ENSG00000240849.6	121
ENSG00000214193.5	154
ENSG00000214194.4	630
ENSG00000214198.3	19
ENSG00000214199.3	20
ENSG00000214199.3--ENSG00000156508.13	3
ENSG00000214199.3--ENSG00000156508.13--ENSG00000196205.7	1
ENSG00000214199.3--ENSG00000156508.13--ENSG00000233476.2	1
ENSG00000214199.3--ENSG00000156508.13--ENSG00000233476.2--ENSG00000196205.7	10
ENSG00000214199.3--ENSG00000233476.2	8
ENSG00000214199.3--ENSG00000249264.1--ENSG00000233476.2	2
ENSG00000214199.3--ENSG00000249264.1--ENSG00000250182.2--ENSG00000196205.7	1
ENSG00000214199.3--ENSG00000249855.1--ENSG00000156508.13	1
ENSG00000214199.3--ENSG00000249855.1--ENSG00000156508.13--ENSG00000233476.2	13
ENSG00000214199.3--ENSG00000250182.2--ENSG00000196205.7	9
ENSG00000214203.4	2
ENSG00000214207.2	1
ENSG00000214212.4	8
ENSG00000214215.3	1
ENSG00000214223.3	2
ENSG00000214226.4	9
ENSG00000214243.3	2
ENSG00000214248.2	30
ENSG00000214253.4	1960
ENSG00000214262.4	1
ENSG00000214269.3	5
ENSG00000214274.5	240
ENSG00000214274.5--ENSG00000259171.1	11
ENSG00000214279.8	87
ENSG00000214280.3--ENSG00000104047.10	2
ENSG00000214281.3	1
ENSG00000214289.2--ENSG00000114019.10	24
ENSG00000214290.3	68
ENSG00000214293.4	59
ENSG00000214309.3	17
ENSG00000214331.4	87
ENSG00000214335.3	3
ENSG00000214338.6--ENSG00000255330.4	2
ENSG00000214338.6--ENSG00000255330.4--ENSG00000189367.10	3
ENSG00000214357.4	95
ENSG00000214367.3	1129
ENSG00000214376.5	1
ENSG00000214381.4	1
ENSG00000214389.2	28
ENSG00000214389.2--ENSG00000178429.9	11
ENSG00000214389.2--ENSG00000234797.4	16
ENSG00000214391.3	8
ENSG00000214391.3--ENSG00000123416.11	459
ENSG00000214391.3--ENSG00000123416.11--ENSG00000167552.9--ENSG00000167553.10	477
ENSG00000214391.3--ENSG00000123416.11--ENSG00000167553.10	39
ENSG00000214391.3--ENSG00000167552.9--ENSG00000167553.10	1
ENSG00000214391.3--ENSG00000167553.10	1
ENSG00000214401.4	10
ENSG00000214407.3--ENSG00000241280.1	1
ENSG00000214413.3	499
ENSG00000214425.2	33
ENSG00000214425.2--ENSG00000176681.10--ENSG00000238083.3--ENSG00000108433.11--ENSG00000262633.1--ENSG00000263142.1--ENSG00000176809.6	3
ENSG00000214425.2--ENSG00000176681.10--ENSG00000238083.3--ENSG00000176809.6	12
ENSG00000214425.2--ENSG00000176681.10--ENSG00000238083.3--ENSG00000263142.1	4
ENSG00000214425.2--ENSG00000176681.10--ENSG00000238083.3--ENSG00000263142.1--ENSG00000176809.6	17
ENSG00000214425.2--ENSG00000176681.10--ENSG00000263142.1--ENSG00000176809.6	4
ENSG00000214425.2--ENSG00000176809.6	5
ENSG00000214425.2--ENSG00000263142.1	21
ENSG00000214429.3	46
ENSG00000214432.5	5
ENSG00000214435.3	34
ENSG00000214439.3	2
ENSG00000214439.3--ENSG00000222011.4	10
ENSG00000214455.3	5
ENSG00000214456.4	19
ENSG00000214456.4--ENSG00000267385.1	3
ENSG00000214465.3	1
ENSG00000214485.5	57
ENSG00000214485.5--ENSG00000147604.9	501
ENSG00000214485.5--ENSG00000231006.1	2
ENSG00000214491.4	7
ENSG00000214510.5	4
ENSG00000214513.3	3
ENSG00000214514.3	1
ENSG00000214517.4	923
ENSG00000214530.3	1500
ENSG00000214534.4	8
ENSG00000214535.3	3
ENSG00000214541.3	5
ENSG00000214544.3--ENSG00000174428.12	16
ENSG00000214544.3--ENSG00000196275.9	1
ENSG00000214544.3--ENSG00000196275.9--ENSG00000174428.12	63
ENSG00000214552.4	2
ENSG00000214558.3	9
ENSG00000214562.9	37
ENSG00000214575.5	4
ENSG00000214578.4	5
ENSG00000214595.7	154
ENSG00000214597.4	3
ENSG00000214597.4--ENSG00000271698.1	3
ENSG00000214646.4	1
ENSG00000214654.5	82
ENSG00000214655.6	1348
ENSG00000214706.6	2647
ENSG00000214717.5--ENSGR0000214717.5	1088
ENSG00000214719.7	101
ENSG00000214719.7--ENSG00000248121.4	42
ENSG00000214719.7--ENSG00000248121.4--ENSG00000266865.2	1
ENSG00000214719.7--ENSG00000250462.4	285
ENSG00000214719.7--ENSG00000250462.4--ENSG00000185158.8	91
ENSG00000214725.3	6
ENSG00000214733.4	1
ENSG00000214753.2	384
ENSG00000214756.3	240
ENSG00000214756.3--ENSG00000206597.1	132
ENSG00000214765.4	237
ENSG00000214770.2	3
ENSG00000214773.1	7
ENSG00000214776.5	31
ENSG00000214776.5--ENSG00000177359.13	3
ENSG00000214783.5	44
ENSG00000214783.5--ENSG00000168255.14	1
ENSG00000214783.5--ENSG00000168255.14--ENSG00000228049.5--ENSG00000267645.1	20
ENSG00000214783.5--ENSG00000168255.14--ENSG00000270249.1	3
ENSG00000214783.5--ENSG00000168255.14--ENSG00000270249.1--ENSG00000228049.5--ENSG00000267645.1	1
ENSG00000214783.5--ENSG00000239556.2	9
ENSG00000214783.5--ENSG00000239556.2--ENSG00000272949.1--ENSG00000168255.14--ENSG00000205236.6--ENSG00000267368.1--ENSG00000228049.5--ENSG00000267645.1	3
ENSG00000214783.5--ENSG00000241057.1	1
ENSG00000214783.5--ENSG00000272655.1	84
ENSG00000214783.5--ENSG00000272655.1--ENSG00000005075.11	1
ENSG00000214783.5--ENSG00000272655.1--ENSG00000005075.11--ENSG00000168255.14--ENSG00000228049.5--ENSG00000267645.1	99
ENSG00000214783.5--ENSG00000272655.1--ENSG00000168255.14--ENSG00000228049.5--ENSG00000267645.1	1
ENSG00000214783.5--ENSG00000272949.1--ENSG00000168255.14--ENSG00000205236.6--ENSG00000267368.1--ENSG00000228049.5--ENSG00000267645.1	153
ENSG00000214783.5--ENSG00000272949.1--ENSG00000168255.14--ENSG00000270249.1--ENSG00000205236.6--ENSG00000267368.1--ENSG00000228049.5--ENSG00000267645.1	1
ENSG00000214783.5--ENSG00000273432.1	11
ENSG00000214783.5--ENSG00000273432.1--ENSG00000241057.1	5
ENSG00000214783.5--ENSG00000273432.1--ENSG00000272655.1	18
ENSG00000214783.5--ENSG00000273432.1--ENSG00000272655.1--ENSG00000005075.11	56
ENSG00000214783.5--ENSG00000273432.1--ENSG00000272655.1--ENSG00000168255.14	2
ENSG00000214783.5--ENSG00000273432.1--ENSG00000272655.1--ENSG00000168255.14--ENSG00000228049.5--ENSG00000267645.1	5
ENSG00000214783.5--ENSG00000273432.1--ENSG00000272655.1--ENSG00000168255.14--ENSG00000270249.1	12
ENSG00000214783.5--ENSG00000273432.1--ENSG00000272655.1--ENSG00000168255.14--ENSG00000270249.1--ENSG00000228049.5--ENSG00000267645.1	18
ENSG00000214784.4	9
ENSG00000214784.4--ENSG00000214389.2--ENSG00000234797.4	1
ENSG00000214796.4	135
ENSG00000214810.4--ENSG00000172115.4	2
ENSG00000214820.3	2
ENSG00000214820.3--ENSG00000133030.15	2
ENSG00000214826.4	184
ENSG00000214826.4--ENSG00000013573.12	38
ENSG00000214827.5	22
ENSG00000214827.5--ENSG00000182712.11	68
ENSG00000214832.4	12
ENSG00000214837.4	8
ENSG00000214837.4--ENSG00000242588.2	12
ENSG00000214837.4--ENSG00000260404.2	1
ENSG00000214837.4--ENSG00000260404.2--ENSG00000242588.2	1
ENSG00000214842.5	14
ENSG00000214851.4	5
ENSG00000214855.5	23
ENSG00000214870.4	2
ENSG00000214875.2	1
ENSG00000214900.4	10
ENSG00000214919.2	2
ENSG00000214922.5	2
ENSG00000214922.5--ENSG00000239257.1	1
ENSG00000214940.4--ENSG00000205746.5	1
ENSG00000214941.3	215
ENSG00000214944.5	1545
ENSG00000214954.4	66
ENSG00000214955.5	14
ENSG00000214960.5	80
ENSG00000214967.4	6
ENSG00000214967.4--ENSG00000214940.4	27
ENSG00000214967.4--ENSG00000233024.3	1
ENSG00000214973.3	2
ENSG00000214973.3--ENSG00000106554.7	5
ENSG00000214975.4	197
ENSG00000214975.4--ENSG00000196262.9	336
ENSG00000214975.4--ENSG00000196262.9--ENSG00000198618.4	226
ENSG00000214975.4--ENSG00000198618.4	31
ENSG00000214975.4--ENSG00000217094.2	1
ENSG00000214980.4--ENSG00000126003.6	4
ENSG00000214982.6	245
ENSG00000214999.3	1
ENSG00000215012.4	1028
ENSG00000215014.3	19
ENSG00000215018.5	213
ENSG00000215021.4	11949
ENSG00000215021.4--ENSG00000238795.1	739
ENSG00000215022.3	10
ENSG00000215023.2	2
ENSG00000215030.4	26
ENSG00000215032.2	3
ENSG00000215033.3	1
ENSG00000215033.3--ENSG00000165390.11--ENSG00000215020.3	7
ENSG00000215035.2	1
ENSG00000215039.2	39
ENSG00000215041.5	687
ENSG00000215045.4	1
ENSG00000215067.5	44
ENSG00000215068.3	37
ENSG00000215086.2	10
ENSG00000215102.2	1
ENSG00000215105.3	17
ENSG00000215110.6	2
ENSG00000215114.3	897
ENSG00000215126.6	12
ENSG00000215126.6--ENSG00000147996.12	92
ENSG00000215126.6--ENSG00000147996.12--ENSG00000196873.11	59
ENSG00000215126.6--ENSG00000204778.4--ENSG00000147996.12--ENSG00000196873.11	29
ENSG00000215126.6--ENSG00000204790.8--ENSG00000147996.12	6
ENSG00000215126.6--ENSG00000204790.8--ENSG00000147996.12--ENSG00000196873.11	45
ENSG00000215146.4	635
ENSG00000215146.4--ENSG00000168122.4	1
ENSG00000215146.4--ENSG00000215604.3--ENSG00000168122.4	3
ENSG00000215146.4--ENSG00000257171.2--ENSG00000184624.4	1
ENSG00000215154.2	193
ENSG00000215154.2--ENSG00000167977.4	1
ENSG00000215158.5	370
ENSG00000215158.5--ENSG00000215630.5	2
ENSG00000215158.5--ENSG00000253203.2	1
ENSG00000215158.5--ENSG00000253203.2--ENSG00000215630.5	4
ENSG00000215158.5--ENSG00000253203.2--ENSG00000253816.2	3
ENSG00000215158.5--ENSG00000253203.2--ENSG00000253816.2--ENSG00000215630.5	5
ENSG00000215158.5--ENSG00000272316.1	37
ENSG00000215186.6--ENSG00000159289.6--ENSG00000140478.10	1
ENSG00000215187.5	6
ENSG00000215190.4	146
ENSG00000215193.8	1969
ENSG00000215193.8--ENSG00000183785.10	47
ENSG00000215198.3	1
ENSG00000215199.3	1
ENSG00000215210.3	7
ENSG00000215210.3--ENSG00000147274.10	15
ENSG00000215217.2	1
ENSG00000215218.3	3
ENSG00000215221.2	2
ENSG00000215223.3	1
ENSG00000215244.2	9
ENSG00000215246.4	1
ENSG00000215251.3	1375
ENSG00000215252.7	102
ENSG00000215256.3	158
ENSG00000215271.6	701
ENSG00000215301.5	20649
ENSG00000215302.4	27
ENSG00000215302.4--ENSG00000223509.4	50
ENSG00000215302.4--ENSG00000254912.2	1
ENSG00000215305.5	1086
ENSG00000215305.5--ENSG00000132670.16	276
ENSG00000215319.2	2
ENSG00000215356.3--ENSG00000214534.4	1
ENSG00000215375.2	30
ENSG00000215386.6	214
ENSG00000215388.3	2
ENSG00000215398.7	1
ENSG00000215414.3	7
ENSG00000215417.6	221
ENSG00000215421.5	506
ENSG00000215424.5	129
ENSG00000215440.7	98
ENSG00000215447.3	142
ENSG00000215472.5	2
ENSG00000215472.5--ENSG00000265681.2	11626
ENSG00000215481.4	8
ENSG00000215483.4	1
ENSG00000215492.5	13
ENSG00000215492.5--ENSG00000214223.3	7
ENSG00000215504.2	8
ENSG00000215513.7	156
ENSG00000215513.7--ENSG00000169635.5--ENSG00000183506.12	4
ENSG00000215513.7--ENSG00000183506.12	334
ENSG00000215513.7--ENSG00000241973.6	12
ENSG00000215513.7--ENSG00000241973.6--ENSG00000183506.12	103
ENSG00000215515.2	2
ENSG00000215527.3	4
ENSG00000215544.6--ENSG00000169668.7--ENSG00000169662.8	1
ENSG00000215548.2	16
ENSG00000215571.4	3
ENSG00000215630.5	67
ENSG00000215692.2	2
ENSG00000215712.6	582
ENSG00000215717.5	1100
ENSG00000215749.8--ENSG00000184206.7	2
ENSG00000215749.8--ENSG00000184206.7--ENSG00000230373.4	4
ENSG00000215749.8--ENSG00000230373.4	1
ENSG00000215749.8--ENSG00000259243.1	1
ENSG00000215769.4	6
ENSG00000215769.4--ENSG00000182481.4	32
ENSG00000215769.4--ENSG00000214176.5	4
ENSG00000215769.4--ENSG00000263647.1	4
ENSG00000215769.4--ENSG00000263647.1--ENSG00000171634.12	29
ENSG00000215769.4--ENSG00000266820.1	10
ENSG00000215769.4--ENSG00000266820.1--ENSG00000182481.4	165
ENSG00000215784.4	223
ENSG00000215784.4--ENSG00000196550.6	144
ENSG00000215784.4--ENSG00000203817.5	134
ENSG00000215784.4--ENSG00000203817.5--ENSG00000196550.6	62
ENSG00000215788.5	20
ENSG00000215790.2	88
ENSG00000215795.2	1
ENSG00000215807.3	1
ENSG00000215808.2	82
ENSG00000215817.3	10
ENSG00000215817.3--ENSG00000214558.3	6
ENSG00000215834.4	2
ENSG00000215835.2	12
ENSG00000215835.2--ENSG00000182944.13	402
ENSG00000215840.3	1
ENSG00000215845.6	1
ENSG00000215860.3--ENSG00000215859.4--ENSG00000244211.3	1
ENSG00000215861.4--ENSG00000178104.15	27
ENSG00000215863.2	3
ENSG00000215863.2--ENSG00000269501.1	7
ENSG00000215866.3	2
ENSG00000215869.3	7
ENSG00000215878.3	1
ENSG00000215883.5	167
ENSG00000215895.4	1
ENSG00000215895.4--ENSG00000044574.7	19
ENSG00000215908.5	655
ENSG00000215908.5--ENSG00000058453.12	106
ENSG00000215912.7	2
ENSG00000215915.5	14
ENSG00000215915.5--ENSG00000160072.15	4
ENSG00000215915.5--ENSG00000160072.15--ENSG00000197785.9	45
ENSG00000215915.5--ENSG00000197785.9	49
ENSG00000216285.4	4
ENSG00000216285.4--ENSG00000226784.1	2
ENSG00000216316.1	15
ENSG00000216490.3	11
ENSG00000216522.3--ENSG00000133475.12--ENSG00000100031.14	4
ENSG00000216588.4	13
ENSG00000216657.1--ENSG00000108010.7	1
ENSG00000216775.2	813
ENSG00000216809.1	1
ENSG00000216817.1	1
ENSG00000216819.1--ENSG00000137285.9	227
ENSG00000216866.4	13
ENSG00000216895.4	124
ENSG00000216901.1	1
ENSG00000216906.2	3
ENSG00000216915.2	10
ENSG00000216937.7	24
ENSG00000216937.7--ENSG00000150076.18	1
ENSG00000216977.1	4
ENSG00000216990.2	2
ENSG00000217027.1	1
ENSG00000217060.1	1
ENSG00000217075.1	1
ENSG00000217094.2	7
ENSG00000217094.2--ENSG00000198618.4	3
ENSG00000217128.7	1301
ENSG00000217130.1	1
ENSG00000217159.2	3
ENSG00000217241.1	1
ENSG00000217241.1--ENSG00000122565.14	5
ENSG00000217258.2	2
ENSG00000217275.2	1
ENSG00000217289.3--ENSG00000224425.2	2
ENSG00000217334.1	2
ENSG00000217416.3	2
ENSG00000217416.3--ENSG00000135070.9	144
